amazon_order_id,purchase_date,order_total,add_city,Abbrev,add_postal,add_country,number_items,total_item_quantity,Product,repeat_buyer,Month
112-5441190-1794609,2021-04-05 04:35 PM PDT,37.31,Wyckoff,NJ,7481,US,1,1,Rainforest,0.0,04
111-9449494-5137015,2021-04-05 07:08 PM PDT,75.22,GLASCO,KS,67445-9379,US,1,2,Rainforest,0.0,04
111-1799211-6821859,2021-04-05 07:17 PM PDT,37.7,IRVINE,CA,92602-0849,US,1,1,Rainforest,0.0,04
112-2899417-5315403,2021-04-05 07:24 PM PDT,43.29,MCKINNEY,TX,75072-2800,US,1,1,Floral,0.0,04
113-5028516-3613037,2021-04-05 08:06 PM PDT,37.88,FRISCO,TX,75035-8731,US,1,1,Rainforest,0.0,04
112-4224185-8873007,2021-04-05 09:02 PM PDT,39.99,BONDURANT,IA,50035-1447,US,1,1,Floral,1.0,04
112-8979405-5220245,2021-04-06 06:55 AM PDT,37.09,ASHBURN,VA,20147-7019,US,1,1,Rainforest,0.0,04
111-7601878-7844241,2021-04-06 07:28 AM PDT,78.54,WESTMINSTER,CO,80234-1465,US,2,2,Both,0.0,04
111-1905686-4169849,2021-04-06 07:34 AM PDT,42.79,WESTFIELD,IN,46062-9299,US,1,1,Floral,0.0,04
111-6125189-1825818,2021-04-06 08:44 AM PDT,37.44,FORT WAYNE,IN,46835-4470,US,1,1,Rainforest,0.0,04
111-4551248-7089833,2021-04-06 08:44 AM PDT,37.88,FRISCO,TX,75033-2880,US,1,1,Rainforest,0.0,04
113-3160464-6560201,2021-04-06 09:43 AM PDT,36.56,HUMBOLDT,SD,57035-6815,US,1,1,Rainforest,0.0,04
113-8252172-7547438,2021-04-06 10:03 AM PDT,37.09,JENISON,MI,49428-7602,US,1,1,Rainforest,0.0,04
112-6437340-8889832,2021-04-06 11:59 AM PDT,38.52,KIRKLAND,WA,98034-4921,US,1,1,Rainforest,0.0,04
111-8371484-1425859,2021-04-06 01:07 PM PDT,37.44,WHITELAND,IN,46184-9342,US,1,1,Rainforest,0.0,04
113-2811901-3979445,2021-04-06 03:52 PM PDT,37.7,SAN DIEGO,CA,92130-4932,US,1,1,Rainforest,0.0,04
112-3632917-4889050,2021-04-06 04:03 PM PDT,44.09,SEATTLE,WA,98103-8343,US,1,1,Floral,0.0,04
113-9788501-5555402,2021-04-06 05:51 PM PDT,38.58,CHICAGO,IL,60613-2900,US,1,1,Rainforest,0.0,04
113-3019316-1545833,2021-04-06 06:18 PM PDT,42.39,PURCELLVILLE,VA,20132-3070,US,1,1,Floral,0.0,04
112-0192803-0341827,2021-04-06 07:21 PM PDT,37.31,ALLENDALE,NJ,07401-2122,US,1,1,Rainforest,0.0,04
114-5095171-3801025,2021-04-06 07:31 PM PDT,37.18,LYNN,MA,01904-2045,US,1,1,Rainforest,0.0,04
112-5978996-9507422,2021-04-06 08:29 PM PDT,37.44,NAPLES,FL,34110-2407,US,1,1,Rainforest,0.0,04
113-5612152-0752210,2021-04-06 10:51 PM PDT,34.99,ANCHORAGE,AK,99515-4287,US,1,1,Rainforest,0.0,04
111-5016214-5422650,2021-04-07 03:58 AM PDT,42.89,CHARLOTTE,NC,28226-6838,US,1,1,Floral,0.0,04
111-5220784-8373805,2021-04-07 06:10 AM PDT,84.78,ALLENTOWN,PA,18104-2108,US,1,2,Floral,0.0,04
113-9518539-4496204,2021-04-07 06:39 AM PDT,37.44,MIAMI,FL,33157,US,1,1,Rainforest,0.0,04
113-1395697-1773864,2021-04-07 07:59 AM PDT,37.62,MINNEAPOLIS,MN,55425-2224,US,1,1,Rainforest,0.0,04
111-7500680-3766660,2021-04-07 08:38 AM PDT,37.89,Mesa,AZ,85207,US,1,1,Rainforest,0.0,04
114-8016109-0646641,2021-04-07 10:38 AM PDT,37.44,MIAMI,FL,33173,US,1,1,Rainforest,1.0,04
111-3598276-6185032,2021-04-07 02:46 PM PDT,43.54,NEW YORK,NY,10014-4624,US,1,1,Floral,0.0,04
111-4956258-9920235,2021-04-07 03:34 PM PDT,37.44,ASHEVILLE,NC,28803-2520,US,1,1,Rainforest,1.0,04
113-4746722-7752207,2021-04-07 04:03 PM PDT,37.88,AUSTIN,TX,78731-4221,US,1,1,Rainforest,0.0,04
112-1403641-3466660,2021-04-07 04:05 PM PDT,43.29,LUCAS,TX,75002-6914,US,1,1,Floral,0.0,04
114-5197595-3879465,2021-04-07 07:38 PM PDT,38.05,MORRO BAY,CA,93442-2336,US,1,1,Rainforest,1.0,04
111-6728733-5789067,2021-04-07 07:55 PM PDT,81.17,Houston,TX,77018,US,2,2,Both,0.0,04
112-4405699-1091439,2021-04-07 07:57 PM PDT,43.51,DENVER,CO,80205-4632,US,1,1,Floral,0.0,04
113-6775926-9829010,2021-04-07 11:13 PM PDT,37.7,WINCHESTER,CA,92596-8564,US,1,1,Rainforest,0.0,04
111-6374976-0763459,2021-04-08 12:13 AM PDT,37.96,SAN FRANCISCO,CA,94124-2317,US,1,1,Rainforest,0.0,04
112-7830943-2607454,2021-04-08 03:26 AM PDT,43.55,ATLANTA,GA,30314-2129,US,1,1,Floral,0.0,04
111-2146191-5195440,2021-04-08 03:54 AM PDT,37.53,CHARLOTTE,NC,28270-0790,US,1,1,Rainforest,0.0,04
113-8317833-5623461,2021-04-08 05:02 AM PDT,38.01,WESTHAMPTON,NY,11977-1410,US,1,1,Rainforest,0.0,04
112-0775069-9510618,2021-04-08 06:47 AM PDT,38.05,RICHMOND,CA,94805-2047,US,1,1,Rainforest,0.0,04
113-0371880-6165009,2021-04-08 08:27 AM PDT,37.21,TOLLAND,CT,06084-2288,US,1,1,Rainforest,0.0,04
114-5536393-9148268,2021-04-08 08:57 AM PDT,37.09,RESTON,VA,20190-5416,US,1,1,Rainforest,0.0,04
111-9086522-0600217,2021-04-08 09:46 AM PDT,37.79,KINGSTON,NY,12401-6320,US,1,1,Rainforest,0.0,04
113-0386784-3725006,2021-04-08 10:06 AM PDT,37.61,JACKSONVILLE,FL,32205-5110,US,1,1,Rainforest,0.0,04
112-4952380-0087461,2021-04-08 10:48 AM PDT,37.21,HAMDEN,CT,6518,US,1,1,Rainforest,1.0,04
111-2166224-7965808,2021-04-08 11:08 AM PDT,74.98,GRESHAM,OR,97030-3011,US,2,2,Both,0.0,04
112-2549428-3786636,2021-04-08 11:21 AM PDT,75.56,FRESNO,CA,93727-9105,US,1,2,Rainforest,0.0,04
111-5075311-3873022,2021-04-08 11:32 AM PDT,37.44,AURORA,CO,80018-1582,US,1,1,Rainforest,0.0,04
114-0496515-8739461,2021-04-08 01:31 PM PDT,42.39,PHILADELPHIA,PA,19129-1783,US,1,1,Floral,0.0,04
112-6268698-3217041,2021-04-08 02:15 PM PDT,37.53,CIRCLEVILLE,OH,43113-9712,US,1,1,Rainforest,0.0,04
111-6192635-1631429,2021-04-08 02:21 PM PDT,38.1,FOREST HILLS,NY,11375-8951,US,1,1,Rainforest,1.0,04
111-0752981-7496217,2021-04-08 03:26 PM PDT,42.79,DOUGLASVILLE,GA,30135-5910,US,1,1,Floral,0.0,04
112-7507550-4427462,2021-04-08 03:34 PM PDT,37.09,GAINESVILLE,VA,20155-4848,US,1,1,Rainforest,0.0,04
113-7144387-4963416,2021-04-08 03:48 PM PDT,38.14,BAINBRIDGE ISLAND,WA,98110-1285,US,1,1,Rainforest,0.0,04
114-2842707-2169856,2021-04-08 04:19 PM PDT,36.78,ALBUQUERQUE,NM,87108-3539,US,1,1,Rainforest,0.0,04
114-1858343-9543403,2021-04-08 04:20 PM PDT,38.05,CHULA VISTA,CA,91913-4383,US,1,1,Rainforest,0.0,04
113-0271529-6663433,2021-04-08 04:33 PM PDT,38.4,Glenview,Il,60025,US,1,1,Rainforest,0.0,04
112-4262161-9343461,2021-04-08 05:35 PM PDT,42.39,CALIFORNIA,MD,20619-2298,US,1,1,Floral,1.0,04
111-5482481-5125003,2021-04-08 05:48 PM PDT,42.59,MAITLAND,FL,32751-5451,US,1,1,Floral,0.0,04
113-6234501-9526634,2021-04-08 08:15 PM PDT,38.31,WINNETKA,CA,91306-3629,US,1,1,Rainforest,0.0,04
113-2166660-3887458,2021-04-08 08:21 PM PDT,37.79,RENSSELAER,NY,12144-2309,US,1,1,Rainforest,0.0,04
111-9559111-7448247,2021-04-08 09:40 PM PDT,36.91,RHINELANDER,WI,54501-9298,US,1,1,Rainforest,0.0,04
114-0658624-5889818,2021-04-08 09:44 PM PDT,37.7,ANTELOPE,CA,95843-2142,US,1,1,Rainforest,1.0,04
114-0821549-5032204,2021-04-09 12:04 AM PDT,38.31,VALLEY VILLAGE,CA,91607-3222,US,1,1,Rainforest,0.0,04
113-6525324-4699461,2021-04-09 10:04 AM PDT,42.89,MOORPARK,CA,93021-3540,US,1,1,Floral,0.0,04
113-2304639-3136244,2021-04-09 11:41 AM PDT,75.76,OCEANSIDE,CA,92056-3282,US,1,2,Rainforest,0.0,04
111-9464114-1505034,2021-04-09 11:55 AM PDT,37.44,Rochester,IN,46975,US,1,1,Rainforest,0.0,04
114-0870180-1821856,2021-04-09 02:20 PM PDT,37.7,LAGUNA NIGUEL,CA,92677-5731,US,1,1,Rainforest,0.0,04
114-4505166-4487420,2021-04-09 03:07 PM PDT,42.79,MIAMI BEACH,FL,33140-3820,US,1,1,Floral,0.0,04
111-8615810-1715412,2021-04-09 05:37 PM PDT,74.78,GLEN CARBON,IL,62034-4053,US,1,2,Rainforest,0.0,04
113-5876083-0237033,2021-04-09 06:35 PM PDT,37.09,MORGANTOWN,PA,19543-8831,US,1,1,Rainforest,0.0,04
114-7286402-5572248,2021-04-09 07:03 PM PDT,38.05,SACRAMENTO,CA,95822-3964,US,1,1,Rainforest,1.0,04
113-6237042-1041844,2021-04-09 07:43 PM PDT,37.35,MOORESVILLE,NC,28115-8026,US,1,1,Rainforest,0.0,04
114-2393703-7835447,2021-04-09 08:00 PM PDT,37.18,BAIRD,TX,79504-4411,US,1,1,Rainforest,0.0,04
111-2376677-6763455,2021-04-09 10:00 PM PDT,37.96,HEALDSBURG,CA,95448-9688,US,1,1,Rainforest,0.0,04
113-6956940-2001866,2021-04-09 10:50 PM PDT,42.53,BRANFORD,CT,06405-5219,US,1,1,Floral,0.0,04
114-3902860-4365026,2021-04-10 05:39 AM PDT,43.29,GERMANTOWN HILLS,IL,61548-9128,US,1,1,Floral,0.0,04
114-2287997-1484242,2021-04-10 06:17 AM PDT,43.49,BLOOMINGTON,IL,61701-6447,US,1,1,Floral,0.0,04
113-7684940-7009824,2021-04-10 07:08 AM PDT,37.44,COLCHESTER,VT,05446-9638,US,1,1,Rainforest,0.0,04
113-9691552-6209009,2021-04-10 07:28 AM PDT,43.79,SHERMAN OAKS,CA,91411-4060,US,1,1,Floral,0.0,04
114-2834971-5373021,2021-04-10 08:05 AM PDT,37.31,HADDONFIELD,NJ,08033-3502,US,1,1,Rainforest,0.0,04
113-5464196-5873865,2021-04-10 08:18 AM PDT,37.18,ROSLINDALE,MA,02131-2818,US,1,1,Rainforest,0.0,04
111-2635459-7141040,2021-04-10 08:23 AM PDT,37.09,CORAOPOLIS,PA,15108-3528,US,1,1,Rainforest,0.0,04
114-5230570-5153052,2021-04-10 10:05 AM PDT,38.01,RONKONKOMA,NY,11779-6436,US,1,1,Rainforest,0.0,04
111-3697055-7745009,2021-04-10 10:05 AM PDT,37.53,HANFORD,CA,93230-2632,US,1,1,Rainforest,0.0,04
111-9351213-3167424,2021-04-10 10:19 AM PDT,37.44,HAWTHORN WOODS,IL,60047-1619,US,1,1,Rainforest,0.0,04
114-6111375-5573829,2021-04-10 12:10 PM PDT,37.18,AUBURNDALE,MA,02466-1104,US,1,1,Rainforest,0.0,04
114-5325087-1777063,2021-04-10 12:44 PM PDT,38.58,GLENDALE,CA,91207-1035,US,1,1,Rainforest,0.0,04
114-1827168-8529813,2021-04-10 01:06 PM PDT,38.07,DENVER,CO,80209-4711,US,1,1,Rainforest,1.0,04
111-3831043-5558612,2021-04-10 01:46 PM PDT,34.99,PORTLAND,OR,97202-5102,US,1,1,Rainforest,0.0,04
113-4601725-5894667,2021-04-10 02:04 PM PDT,37.44,EASLEY,SC,29640-3429,US,1,1,Rainforest,0.0,04
111-4051618-0106626,2021-04-10 02:15 PM PDT,37.44,PORT ST LUCIE,FL,34953-2951,US,1,1,Rainforest,0.0,04
113-2296823-0509031,2021-04-10 03:38 PM PDT,43.19,MIDLAND,GA,31820-4366,US,1,1,Floral,0.0,04
111-5563229-8293830,2021-04-10 05:21 PM PDT,42.99,SAVOY,IL,61874-9381,US,1,1,Floral,0.0,04
113-7607424-4699402,2021-04-10 06:24 PM PDT,37.7,YREKA,CA,96097-2617,US,1,1,Rainforest,0.0,04
113-9588648-8253814,2021-04-10 06:32 PM PDT,38.1,BROOKLYN,NY,11215-1010,US,1,1,Rainforest,0.0,04
113-7480015-3725057,2021-04-10 07:41 PM PDT,37.79,Decatur,Georgia,30030,US,1,1,Rainforest,0.0,04
113-1181796-3790666,2021-04-10 08:12 PM PDT,81.17,MISSOURI CITY,TX,77459-1466,US,2,2,Both,0.0,04
111-6639381-4921011,2021-04-10 08:42 PM PDT,38.31,MARINA DEL REY,CA,90292-7028,US,1,1,Rainforest,0.0,04
111-2005832-6160212,2021-04-11 06:23 AM PDT,38.1,BROOKLYN,NY,11223-2734,US,1,1,Rainforest,0.0,04
113-6711658-4041827,2021-04-11 06:25 AM PDT,37.61,COLUMBUS,OH,43235-1808,US,1,1,Rainforest,0.0,04
111-6961685-3113843,2021-04-11 07:06 AM PDT,74.18,ASHBURN,VA,20147-4810,US,1,2,Rainforest,0.0,04
111-1394802-4158602,2021-04-11 07:44 AM PDT,37.92,New Rochelle,NY,10801-3625,US,1,1,Rainforest,0.0,04
114-9361625-4972241,2021-04-11 09:06 AM PDT,34.99,SHERWOOD,OR,97140-8629,US,1,1,Rainforest,0.0,04
114-3496477-2054636,2021-04-11 09:31 AM PDT,34.99,EUGENE,OR,97404-1473,US,1,1,Rainforest,0.0,04
112-2527998-1356217,2021-04-11 11:10 AM PDT,42.19,CAPE ELIZABETH,ME,04107-1612,US,1,1,Floral,0.0,04
112-9785348-7119452,2021-04-11 11:11 AM PDT,37.79,ROCHESTER,NY,14619-2227,US,1,1,Rainforest,0.0,04
112-9565272-9416219,2021-04-11 12:16 PM PDT,37.21,OLD LYME,CT,06371-2040,US,1,1,Rainforest,0.0,04
112-7464605-4803457,2021-04-11 12:32 PM PDT,37.78,ARVADA,CO,80004-4676,US,1,1,Rainforest,0.0,04
111-0402947-6859402,2021-04-11 12:46 PM PDT,38.05,SANTA BARBARA,CA,93101-3692,US,1,1,Rainforest,0.0,04
111-0493584-4743418,2021-04-11 05:15 PM PDT,38.14,MOUNTAIN VIEW,CA,94040-3353,US,1,1,Rainforest,0.0,04
111-4793090-4759442,2021-04-11 06:58 PM PDT,38.58,SEATTLE,WA,98103-8311,US,1,1,Rainforest,0.0,04
114-7549982-2727440,2021-04-11 07:04 PM PDT,42.79,MACON,GA,31210-7618,US,1,1,Floral,0.0,04
112-6104969-1764255,2021-04-11 07:13 PM PDT,37.53,CHARLOTTE,NC,28205,US,1,1,Rainforest,0.0,04
114-1834432-1744269,2021-04-11 09:38 PM PDT,37.44,AURORA,CO,80016-7434,US,1,1,Rainforest,0.0,04
112-2529472-6090643,2021-04-11 11:03 PM PDT,37.7,SAN DIEGO,CA,92119-1526,US,1,1,Rainforest,0.0,04
111-0241454-3879402,2021-04-12 03:49 AM PDT,37.31,OCEAN,NJ,07712-3430,US,1,1,Rainforest,0.0,04
113-2454558-5505002,2021-04-12 05:02 AM PDT,37.88,Austin,TX,78751,US,1,1,Rainforest,0.0,04
113-4848616-2420210,2021-04-12 07:31 AM PDT,37.09,YARDLEY,PA,19067-4338,US,1,1,Rainforest,0.0,04
112-4444601-6654615,2021-04-12 08:55 AM PDT,38.1,FOREST HILLS,NY,11375-7074,US,1,1,Rainforest,0.0,04
113-6085442-0649836,2021-04-12 09:02 AM PDT,42.69,WILSON,NC,27893-1814,US,1,1,Floral,0.0,04
112-5041185-6524206,2021-04-12 12:06 PM PDT,42.49,Agawam,MA,01001-2246,US,1,1,Floral,0.0,04
114-1956143-2141805,2021-04-12 01:49 PM PDT,44.03,ISSAQUAH,WA,98029-3646,US,1,1,Floral,0.0,04
111-0649893-5625860,2021-04-12 02:11 PM PDT,37.44,DORAL,FL,33122-1077,US,1,1,Rainforest,0.0,04
111-7591143-9429854,2021-04-12 04:46 PM PDT,37.18,HYANNIS,MA,02601-2006,US,1,1,Rainforest,1.0,04
113-1143317-7790649,2021-04-12 05:26 PM PDT,38.58,EVANSTON,IL,60202-2553,US,1,1,Rainforest,0.0,04
111-8435668-6749013,2021-04-12 05:38 PM PDT,41.68,MARYLAND HEIGHTS,MO,63043-2658,US,1,1,Floral,0.0,04
114-4312993-6130625,2021-04-12 08:17 PM PDT,37.61,LAKEWOOD,CO,80227-3302,US,1,1,Rainforest,0.0,04
114-4395134-3405812,2021-04-12 08:29 PM PDT,37.53,OGDEN,UT,84403-0462,US,1,1,Rainforest,0.0,04
114-1663007-4656255,2021-04-12 08:36 PM PDT,37.61,CANAL WINCHESTER,OH,43110-7801,US,1,1,Rainforest,0.0,04
114-3990960-8095420,2021-04-12 09:05 PM PDT,37.88,TIBURON,CA,94920-2026,US,1,1,Rainforest,0.0,04
112-4550652-0297864,2021-04-12 10:09 PM PDT,43.09,CORONA,CA,92881-8443,US,1,1,Floral,0.0,04
113-2113224-1995468,2021-04-13 05:29 AM PDT,37.09,JENKINTOWN,PA,19046-2723,US,1,1,Rainforest,0.0,04
114-2606290-9402665,2021-04-13 05:31 AM PDT,38.31,KINGSPORT,TN,37660-5729,US,1,1,Rainforest,1.0,04
113-4462169-4862669,2021-04-13 07:54 AM PDT,37.09,HUDSONVILLE,MI,49426-7798,US,1,1,Rainforest,0.0,04
111-6017066-6835440,2021-04-13 08:44 AM PDT,37.09,POTTSTOWN,PA,19464-5940,US,1,1,Rainforest,0.0,04
112-4262602-4147400,2021-04-13 08:54 AM PDT,37.92,LAS VEGAS,NV,89129-0406,US,1,1,Rainforest,0.0,04
112-2389789-5966618,2021-04-13 09:45 AM PDT,43.67,Glendale,AZ,85306,US,1,1,Floral,0.0,04
112-8159269-6757828,2021-04-13 10:43 AM PDT,42.79,MIAMI,FL,33122-1352,US,1,1,Floral,0.0,04
111-2669782-0514665,2021-04-13 10:47 AM PDT,69.98,DOVER,NH,03820-4441,US,1,2,Rainforest,0.0,04
112-2006430-1936261,2021-04-13 11:36 AM PDT,37.09,PORTAGE,MI,49024-4087,US,1,1,Rainforest,0.0,04
112-3544308-4064207,2021-04-13 12:00 PM PDT,41.72,COLORADO SPRINGS,CO,80902-1615,US,1,1,Rainforest,0.0,04
113-5115379-9262608,2021-04-13 01:35 PM PDT,38.1,ASTORIA,NY,11103-2539,US,1,1,Rainforest,0.0,04
112-7686944-8201040,2021-04-13 02:59 PM PDT,80.79,AMERICAN CANYON,CA,94503-1019,US,2,2,Both,0.0,04
112-0546252-5740267,2021-04-13 05:55 PM PDT,38.49,FRANKLIN PARK,IL,60131-2707,US,1,1,Rainforest,0.0,04
111-0490855-9090665,2021-04-13 09:54 PM PDT,75.24,MINNETONKA,MN,55345-4713,US,1,2,Rainforest,0.0,04
113-4258936-9493822,2021-04-14 02:44 AM PDT,42.39,ROCKVILLE,MD,20850-5962,US,1,1,Floral,0.0,04
111-4747010-1839464,2021-04-14 04:45 AM PDT,37.18,SOMERSET,MA,02726-4044,US,1,1,Rainforest,0.0,04
113-9794182-0992225,2021-04-14 04:45 AM PDT,37.09,BIRMINGHAM,MI,48009-1861,US,1,1,Rainforest,0.0,04
112-8263632-0595443,2021-04-14 04:56 AM PDT,37.31,TURNERSVILLE,NJ,08012-2140,US,1,1,Rainforest,0.0,04
114-6130454-7513012,2021-04-14 05:39 AM PDT,37.35,GOLDSBORO,NC,27534-9134,US,1,1,Rainforest,0.0,04
111-7949560-7289818,2021-04-14 08:35 AM PDT,37.88,EL PASO,TX,79935-1541,US,1,1,Rainforest,0.0,04
111-2009126-3687407,2021-04-14 08:44 AM PDT,38.52,MERCER ISLAND,WA,98040-4845,US,1,1,Rainforest,0.0,04
113-4339294-7613037,2021-04-14 09:06 AM PDT,38.58,CHICAGO,IL,60657-1426,US,1,1,Rainforest,0.0,04
112-9978902-1278605,2021-04-14 10:54 AM PDT,37.44,NEWBERRY,FL,32669-3702,US,1,1,Rainforest,0.0,04
114-0105212-8656278,2021-04-14 10:57 AM PDT,37.88,EL CAJON,CA,92021-7303,US,1,1,Rainforest,0.0,04
111-1147922-6199438,2021-04-14 11:54 AM PDT,36.91,WESTBY,WI,54667-8411,US,1,1,Rainforest,0.0,04
114-5807712-1460268,2021-04-14 12:41 PM PDT,36.91,MADISON,WI,53711-2540,US,1,1,Rainforest,0.0,04
111-2815254-6350637,2021-04-14 02:43 PM PDT,36.91,MADISON,WI,53715-1856,US,1,1,Rainforest,0.0,04
113-9209603-1710629,2021-04-14 03:00 PM PDT,44.09,Seattle,WA,98106,US,1,1,Floral,0.0,04
112-0697782-0092265,2021-04-14 03:35 PM PDT,38.23,GOODLETTSVILLE,TN,37072-4505,US,1,1,Rainforest,0.0,04
111-9142106-6526641,2021-04-14 05:42 PM PDT,74.18,ARLINGTON,VA,22207-1505,US,1,2,Rainforest,0.0,04
112-5316831-2652263,2021-04-14 06:04 PM PDT,37.77,Washington,MO,63090,US,1,1,Rainforest,0.0,04
114-7237531-7677019,2021-04-14 07:09 PM PDT,42.48,WRIGHT CITY,MO,63390-6512,US,1,1,Floral,0.0,04
112-8924321-4060223,2021-04-14 08:33 PM PDT,37.7,ATLANTA,GA,30319-4307,US,1,1,Rainforest,0.0,04
113-6839040-6846663,2021-04-14 09:11 PM PDT,37.88,LUCAS,TX,75002-8855,US,1,1,Rainforest,0.0,04
113-9355108-0022639,2021-04-15 12:09 AM PDT,37.7,IRVINE,CA,92614-5371,US,1,1,Rainforest,0.0,04
114-4796155-8176230,2021-04-15 06:07 AM PDT,37.44,ST PETERSBURG,FL,33709-2137,US,1,1,Rainforest,1.0,04
112-7544822-9056224,2021-04-15 08:00 AM PDT,37.96,EUREKA,CA,95501,US,1,1,Rainforest,0.0,04
112-4175919-7887415,2021-04-15 09:44 AM PDT,36.78,ALBUQUERQUE,NM,87107-2466,US,1,1,Rainforest,0.0,04
114-9248399-4013052,2021-04-15 09:52 AM PDT,37.09,HAVERTOWN,PA,19083-5219,US,1,1,Rainforest,0.0,04
114-8323994-4506667,2021-04-15 10:38 AM PDT,37.44,NEWPORT,RI,02840-1708,US,1,1,Rainforest,0.0,04
113-0945052-3436257,2021-04-15 11:17 AM PDT,37.44,WESTON,FL,33327-1903,US,1,1,Rainforest,0.0,04
111-2226008-7102646,2021-04-15 01:23 PM PDT,37.44,ASHLAND,OH,44805-4128,US,1,1,Rainforest,0.0,04
114-5172941-5473848,2021-04-15 01:58 PM PDT,38.14,PALO ALTO,CA,94301-2550,US,1,1,Rainforest,0.0,04
112-7342696-1061053,2021-04-15 02:29 PM PDT,38.52,SAMMAMISH,WA,98074-5007,US,1,1,Rainforest,0.0,04
113-3724394-9374659,2021-04-15 02:33 PM PDT,38.03,Tucson,AZ,85716,US,1,1,Rainforest,0.0,04
112-5682569-1457861,2021-04-15 03:08 PM PDT,37.61,BRANDON,FL,33511-1253,US,1,1,Rainforest,0.0,04
114-4867243-3429801,2021-04-15 03:09 PM PDT,38.31,LOS ANGELES,CA,90019-1806,US,1,1,Rainforest,0.0,04
111-2285651-9609020,2021-04-15 06:25 PM PDT,37.09,GREENVILLE,SC,29609-1451,US,1,1,Rainforest,0.0,04
114-7195421-5906629,2021-04-15 08:03 PM PDT,38.23,POWELL,TN,37849-5160,US,1,1,Rainforest,0.0,04
111-8058457-8816220,2021-04-15 08:46 PM PDT,37.51,SAN TAN VALLEY,AZ,85143-5962,US,1,1,Rainforest,1.0,04
112-7319488-6182667,2021-04-15 08:52 PM PDT,37.44,MIAMI,FL,33195-2686,US,1,1,Rainforest,0.0,04
113-9355822-7016268,2021-04-16 05:31 AM PDT,37.09,POTTSTOWN,PA,19464-1747,US,1,1,Rainforest,0.0,04
112-0085299-1785862,2021-04-16 06:01 AM PDT,37.63,FORT COLLINS,CO,80526-4246,US,1,1,Rainforest,0.0,04
114-9286617-7746653,2021-04-16 10:23 AM PDT,37.44,HOLLYWOOD,FL,33021-2940,US,1,1,Rainforest,0.0,04
112-0951411-2526643,2021-04-16 10:30 AM PDT,43.69,SEASIDE,CA,93955-6492,US,1,1,Floral,0.0,04
112-2631936-7044269,2021-04-16 03:03 PM PDT,38.1,NEW YORK,NY,10013-2024,US,1,1,Rainforest,0.0,04
111-7988875-3785042,2021-04-16 04:28 PM PDT,37.88,GARLAND,TX,75041-2958,US,1,1,Rainforest,0.0,04
111-6721602-5572269,2021-04-16 04:51 PM PDT,38.23,SANTA ROSA,CA,95404-5660,US,1,1,Rainforest,0.0,04
111-9743472-3102649,2021-04-17 05:35 AM PDT,37.09,BRISTOW,VA,20136-1283,US,1,1,Rainforest,0.0,04
112-0401121-8670647,2021-04-17 05:53 AM PDT,37.21,HAMDEN,CT,6518,US,1,1,Rainforest,1.0,04
113-3195900-5601815,2021-04-17 06:32 AM PDT,37.44,VALPARAISO,IN,46385-8846,US,1,1,Rainforest,0.0,04
112-9795897-0501807,2021-04-17 07:36 AM PDT,38.14,LAKE STEVENS,WA,98258-3831,US,1,1,Rainforest,1.0,04
111-5049162-4421834,2021-04-17 09:29 AM PDT,38.14,SANTA CLARA,CA,95051-6401,US,1,1,Rainforest,0.0,04
112-0507368-1705040,2021-04-17 10:14 AM PDT,38.14,SNOHOMISH,WA,98290-8846,US,1,1,Rainforest,1.0,04
114-9747267-2111459,2021-04-17 12:23 PM PDT,34.99,DOVER,DE,19901-5448,US,1,1,Rainforest,0.0,04
112-1504606-2257830,2021-04-17 03:39 PM PDT,36.91,MUKWONAGO,WI,53149-1942,US,1,1,Rainforest,0.0,04
114-3134600-5740229,2021-04-17 04:22 PM PDT,37.88,Plano,TX,75074-7768,US,1,1,Rainforest,0.0,04
113-2067369-6669855,2021-04-17 05:28 PM PDT,74.36,READING,MA,01867-3335,US,1,2,Rainforest,0.0,04
112-3227744-5319463,2021-04-17 06:59 PM PDT,38.31,VALENCIA,CA,91355-2534,US,1,1,Rainforest,0.0,04
114-4066505-7029830,2021-04-17 09:14 PM PDT,37.7,YORBA LINDA,CA,92887-5523,US,1,1,Rainforest,0.0,04
112-9367111-2276243,2021-04-18 02:56 AM PDT,37.88,HOUSTON,TX,77077-6238,US,1,1,Rainforest,0.0,04
111-9317355-2457867,2021-04-18 05:31 AM PDT,38.49,OAK PARK,IL,60302-3937,US,1,1,Rainforest,0.0,04
111-1736447-3062633,2021-04-18 06:15 AM PDT,37.92,GRAND MARAIS,MN,55604-2295,US,1,1,Rainforest,0.0,04
112-1375994-4774651,2021-04-18 08:21 AM PDT,76.46,SAN JOSE,CA,95120-4243,US,1,2,Rainforest,0.0,04
114-4440122-2230634,2021-04-18 08:51 AM PDT,37.31,WESTFIELD,NJ,07090-1006,US,1,1,Rainforest,0.0,04
112-4903857-8608220,2021-04-18 10:04 AM PDT,36.91,MENOMONIE,WI,54751-5302,US,1,1,Rainforest,0.0,04
114-4458554-1744226,2021-04-18 10:20 AM PDT,37.18,WALTHAM,MA,02453-1709,US,1,1,Rainforest,0.0,04
112-7357083-7813816,2021-04-18 10:30 AM PDT,38.49,Hoffman Estates,Il,60169,US,1,1,Rainforest,0.0,04
112-8080002-7824239,2021-04-18 11:37 AM PDT,38.07,DENVER,CO,80211-2014,US,1,1,Rainforest,0.0,04
